,actor_name,actor_facebook_likes,actor_oscar_nom
6234,Janet Lee Dapper,4.0,
6235,Lindsay MacDonald,265.0,
6236,Brandon Landers,8.0,
6237,Bari Hyman,10.0,
6238,Mugambi Nthiga,4.0,
6239,Nick Principe,86.0,
6240,Edith Massey,105.0,
6241,Mojgan Faramarzi,0.0,
6242,Emma Eliza Regan,0.0,
6243,Denden,6.0,
6244,Eric Ambriz,12.0,
6245,John Lucas,84.0,
6246,James Noble,152.0,
6247,Casey Gooden,8.0,
6248,Quynn Ton,0.0,
6249,Consuelo Gómez,6.0,
6250,Sara Stepnicka,2.0,
6251,Daniella Pineda,133.0,
6252,Sam Underwood,319.0,
6253,David Chandler,0.0,
6254,Jon Gunn,16.0,
